"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"14.1413928015921","7.23880891835269","12.3478616068953","7.95797533766398","0.346761640567725","8.58338724064872","5.97865029296788","10.7962789807878","11.2470577992585","7.47791391128291","0.152503400736725","0.570670158785654","0.447163201543086","0.981454473250146","0.74126806771339","11.5387495466876","0.231658555655661","0.657880637460932","6.87515428223237","10.4479156193169","A"
"14.521954257809","7.59496472279957","12.2265296357515","8.34301256814948","0.402799163268224","8.16065622862575","8.02952288611385","9.81753842587032","9.74528261368959","9.88684074124457","0.118807551973004","0.720847564279535","0.345389842145511","0.976022987818778","0.698062515361964","10.6754501962526","0.248555741165544","0.807387957023969","7.93296011288309","9.98416745278231","A"
"13.5151867122084","6.68967436491062","12.0114878097076","8.74283915349592","0.548952807844037","8.18676652235581","8.96056322310369","8.67945998670557","10.1628110911957","8.8540465165837","0.121705967601403","0.232559329654569","1.02295253107269","0.146138648905387","0.461406274745406","13.3463650152642","0.623444145305259","0.978879268302346","8.81847973036322","10.0744925016679","A"
"14.906334027271","6.99796001247113","12.040165633128","7.20582418192525","0.156402853019002","10.0450377149812","8.55433586186416","9.04413722659319","11.5151926427647","10.1492543319672","0.187260332781397","0.862366883436342","0.610843225903833","0.480071198434341","0.295223578240409","9.48684192120195","0.73387733390479","0.610316778032077","8.90577737859076","9.55912059144694","A"
"14.8980267512255","6.99206052067593","12.9561657776281","8.8911041566908","0.53638335452558","8.64172151641453","7.72697979880267","6.81385406437182","12.5037188590336","9.26155512027128","0.104187975694782","0.418086760556765","0.528555702796386","0.418184731553643","0.31915288757283","11.1026484321492","0.755327482786889","0.806118401536853","7.52419336032552","10.3149716764639","A"
"13.6361913969745","9.12944440843248","12.791325097909","8.8668249329736","0.530133204395101","8.84295495935922","7.81235468458871","8.19935990792347","9.66400252463497","9.90117869921207","0.230880448589758","0.472753200416854","0.667334588395802","0.827819078388318","0.605909931888514","11.359376327449","0.403133634218468","0.81508882434026","10.0786370220416","9.0821217669105","A"
NA,"5.96259004874821","11.73864013265","8.39387724270152","0.376505104222472","7.36811235285998","8.2638457562951","8.91892971761334","11.2238938052646","5.72705204738544","0.22564498600347","0.653185250976963","0.523748026165844","0.392232496875085","0.54871434472984","8.71016266257639","0.6498420283367","0.537079829725622","10.3457326597162","9.83547361323122","A"
"13.4473063819545","9.11372515404473","9.93435678073082","9.42840455682126","0.0693506822911487","8.37440676244514","8.37207428648302","10.2639686290821","11.3672252167697","8.79051566127728","0.255123076016656","0.972489277344871","0.62899344547287","0.487700631572277","0.306239026807696","10.1100825969429","0.87835584797757","0.362912605140717","8.18266671790901","10.3022718122756","A"
"15.3117980084726","7.37001580137681","12.1389682326738","9.34772738249824","0.45702806611093","7.70272236036386","6.61503563591257","9.07275070812532","9.00945938068823","8.17723637210973","0.0785087285560958","0.447400925594216","0.739428815588488","0.521966424402145","0.610414209024803","10.2520480452177","0.569848825180781","1.09482612124926","9.25559387235031","10.6305507735115","A"
"13.5164493129391","8.59972314161804","11.120422561861","7.39871143252232","0.329661413970211","7.43559813408399","7.15210256167398","9.06546163780099","10.8805862332407","7.42393024997718","0.180709878971724","0.746378574890097","0.252804669367503","0.913697175601991","0.876641670635677","9.80640157031741","0.291344567409214","0.663117645051562","6.65355908548519","9.78540523820508","A"
"12.5318978312557","7.73270783891706","11.5986718777636","7.16603471055167","0.320726538244673","8.27608945391706","7.6497068398172","9.26523052611869","9.23567159692218","10.2400093493045","0.22025129984192","0.741652688588083","0.509987751808051","0.803765520969332","0.794539019398429","10.5666209329581","0.142458137412285","0.570652307819169","7.29541308511262","9.62808666519768","A"
"14.7418903832374","8.53900664197282","12.5216669742682","8.1072839578554","0.395285113492225","8.75897724427349","6.42331949011985","9.0951660952686","9.82615708883851","9.96463486154093","0.13927543076802","0.478494229881725","0.536583015199376","0.562458800967096","0.66611390127025","10.0802904332906","0.668172002492825","0.888858514277296","8.2320898419506","9.26743648037203","A"
"14.0140913690317","8.45617580753387","10.8019309244825","8.16790891966992","0.372343564642503","8.64373274899403","7.08644283686113","9.88627236130728","8.65800513346092","11.0505959869355","0.123597211544979","0.674075426759161","0.551671545589057","0.834832830392179","0.799864813851774","11.838280400652","0.331989786111154","0.833270975930307","6.67688638819716","9.72254754079627","A"
NA,"9.19017744980857","10.2364148315722","7.37547322090976","0.414214709897522","9.02099163561555","6.9317144721727","9.18055048770121","9.82159679274544","6.15471706738268","0.106229245333294","0.515137801622572","0.398589161853793","0.73194390477427","0.771466389589317","11.4093211646467","0.421033962507237","0.700080474511454","8.88038816200355","10.2630483491152","A"
"14.5639722425239","8.37557951992641","12.7617927881644","8.61671893035135","0.449430213035698","9.37543233338304","7.16114466533807","10.0668463835587","10.715365685739","9.08677293956258","0.156569478316152","0.596265831483946","0.838451317358484","0.568279164559115","0.506170344290435","10.1342450650846","0.67148511021632","0.701124497499805","8.42278320492293","8.73081536882027","A"
