"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21"
"14.8105718692049","7.90876192852914","11.5734899834829","8.84942781078749","0.310579961026285","7.48487603090906","7.15549795696079","10.5790725523129","10.331502554391","8.50746996345276","0.184458630551114","0.562629790409215","0.461338766214235","0.546203906259329","0.369556966282631","11.686222473152","0.471787347143377","0.731288635093695","6.69894300797613","9.40662994226783","A"
"13.1384320248553","8.09076093498807","10.9738964135409","8.46755344966973","0.205681421983099","8.81713489171998","6.01399941982075","8.69689169350808","11.329049686845","8.95854377443017","0.126567007457991","0.724281382853721","0.399301132543056","0.809167337171786","0.404993767506518","9.81407846590017","0.469729688059148","0.787128054169852","7.35394952442177","9.6974102020982","A"
"13.3693850173079","9.06653589944296","13.0177649582578","8.72522792089431","0.427094670073082","8.00904129285478","7.56324692095483","10.0082745199041","10.4660739460792","8.89447454985852","0.169274264712224","0.699961968421215","0.712462899146726","0.310397762904279","0.723294613598074","10.6511569454252","0.524371149530925","0.679273728480367","8.37607771959205","10.7781036226888","A"
"14.2975767953388","9.64042013053075","12.3505143489302","7.55084199090373","0.235652966307989","8.00184504540391","7.42304423079233","7.87684243422435","9.70680081678125","6.24514547818489","0.141799003988756","0.615713362073538","0.749513295831645","0.362165304872745","0.249792468022595","10.7852354216198","0.643677733053758","0.544462586972527","7.087715529446","9.293268791904","A"
"13.6907267225553","8.95250506134037","10.874209034886","9.16999505543151","0.300139502426739","7.95917825040167","5.62662051270677","9.04698187211693","9.97210638223928","7.50320088730862","0.0290828972105239","0.591583725270428","0.247051967888252","0.610282727746733","0.507704189636055","12.2227556223541","0.497476951388477","1.01311290239788","6.813476026152","9.91497353584513","A"
"15.471900742322","7.49426674301268","12.6890139498872","9.31559580906184","0.401419980143882","9.30465887695005","6.25884205370841","9.76996680320145","10.1525502414794","8.32754928029417","0.230051256039804","0.678380863126029","0.570203855823132","0.307293701943392","0.199698885622878","11.4073479769036","0.833781958764544","0.632433182711635","8.4503342392126","9.60239055599112","A"
"14.906334027271","6.99796001247113","12.040165633128","7.20582418192525","0.156402853019002","10.0450377149812","8.55433586186416","9.04413722659319","11.5151926427647","10.1492543319672","0.187260332781397","0.862366883436342","0.610843225903833","0.480071198434341","0.295223578240409","9.48684192120195","0.73387733390479","0.610316778032077","8.90577737859076","9.55912059144694","A"
"14.4341544587488","8.76883605775609","11.082728754375","8.37953011751031","0.232501584866954","8.23446441714192","5.71348800605845","8.52730289971817","10.3283815721118","10.4489077280299","0.136055186508537","0.736084580055079","0.516461601030883","0.539245813476526","0.277104533347014","9.96788524590134","0.574363275835982","0.678656136165868","8.70814487247523","10.1909535333761","A"
"14.223667544074","7.23279527409091","13.0714379082624","8.16019359453513","0.464231056790511","7.45865324410462","9.80820043305181","8.84712862703168","10.285473178059","11.5279454823602","0.0735516965429878","0.469192433490645","0.449926557833818","0.44101179843585","0.286232885207157","11.0850937020695","0.772354976233269","0.983136318280981","10.0339281343176","9.90299591660011","A"
"15.0680948630932","8.17427771778477","9.35532411952977","8.75353493194031","0.472211008833169","7.43078321543968","7.94770874054367","8.91647720192433","10.7091433571459","11.4952792396511","0.0773619295633742","0.48071785097286","0.428406472083427","0.558583647553608","0.810933703099826","11.2316297880435","0.333259935714912","0.851621596276153","8.74900389853545","9.91666684570705","A"
"13.638767265761","9.31748681024787","11.6082060042794","7.60792454734036","0.392035710635632","8.86266582390994","8.70171442635384","8.94801244727847","10.1578000825867","8.9093893062717","0.155182396112662","0.697320369062955","0.608900931495049","0.230328083415765","0.433270147847448","9.6542262088501","0.579634201056731","0.646297939941046","6.79605797196239","9.42698778304704","A"
"14.4620469407816","6.82944483007996","12.5642879370203","8.29183766304053","0.242136325457398","8.44452437999367","5.73761591434749","9.0915891328059","9.89757245776548","10.2428806240373","0.286902392214022","0.83542532757176","0.425221472841285","0.858776935560571","0.422749162927483","11.1982069281779","0.636844791085806","0.396898799610787","8.58423750190486","9.20136907286909","A"
